v,a,tem,soc,Profile
3.202199697,-0.404667944,19.96295929,0.505947945,
3.256059647,-0.09771587,20.11341095,0.505881417,
3.230514526,-0.243703067,20.18862915,0.505836148,
3.203738451,-0.399795681,20.26384354,0.50575009,
3.276680231,0.018857343,20.18862915,0.505699142,
3.276988029,0.018857343,20.2500267,0.505704136,
3.20804739,-0.379945755,20.41425896,0.50565632,
3.142799854,-0.750237167,20.18862915,0.50550666,
3.23174572,-0.239011273,20.29454041,0.505375663,
3.277911186,0.024270961,20.11341095,0.505346942,
3.338849783,0.370020628,20.11341095,0.505399155,
3.35639286,0.463315278,20.03818703,0.505509507,
3.376397848,0.574835777,20.30835915,0.505647152,
3.307457209,0.170258164,20.23314667,0.505745818,
3.22959137,-0.277808845,20.06888962,0.505731576,
3.211125135,-0.379945755,20.14410973,0.505644476,
3.057239771,-1.257132173,20.18862915,0.50542769,
3.066780567,-1.19379282,20.26384354,0.505099894,
3.0898633,-1.052497387,20.26384354,0.504802438,
3.175115824,-0.560580075,20.3835659,0.504586696,
3.174500227,-0.565091431,20.05201149,0.504437635,
3.103405237,-0.969669104,20.20245361,0.504234401,
3.168960333,-0.589994073,20.03818703,0.504027868,
3.181886911,-0.516368926,20.11341095,0.503881363,
3.180963516,-0.521602035,20.23314667,0.503743912,
3.166190386,-0.604791284,20.11341095,0.503594755,
3.276372433,0.024451414,20.47564316,0.503517906,
3.259137154,-0.077865943,20.12723351,0.503510833,
3.208355188,-0.370381713,20.27766609,0.503451474,
3.208355188,-0.370562166,20.21932793,0.503352378,
3.277295828,0.024451414,20.33905411,0.503306545,
3.260983944,-0.073174141,20.20245361,0.503300093,
3.261291742,-0.073354594,20.15793037,0.503280496,
3.212663889,-0.351253599,20.33905411,0.503224198,
3.174500227,-0.570505083,20.23314667,0.503102125,
3.103097439,-0.974360883,20.15793037,0.502897063,
3.20804739,-0.370562166,20.20245361,0.502718968,
3.285913229,0.07245215,19.85701942,0.502679093,
3.210509539,-0.360637188,20.41425896,0.502640556,
3.295762062,0.126768768,20.23314667,0.502609585,
3.130181313,-0.823862314,20.3835659,0.502517266,
3.080014706,-1.105731368,20.12723351,0.502261455,
3.097249746,-0.999263525,20.18862915,0.50198271,
3.293915272,0.126588315,20.08271027,0.501867141,
3.355161667,0.472157508,20.15793037,0.501947215,
3.453032732,1.023263693,20.11341095,0.502145239,
3.426872253,0.862118363,20.23314667,0.502394909,
3.500429392,1.271568298,20.45876884,0.502677801,
3.457341671,1.013519168,20.23314667,0.502980394,
3.404712677,0.706206203,20.12723351,0.503208129,
3.282220125,-0.000451223,20.08271027,0.503302527,
3.281912327,-0.000451223,20.18862915,0.503302407,
3.281912327,-0.000451223,20.23314667,0.503302287,
3.281912327,-0.000270769,20.08271027,0.503302192,
3.282220125,-0.000451223,20.11341095,0.503302095,
3.270832539,-0.040151078,20.05201149,0.503296718,
3.119717121,-0.935563266,20.26384354,0.503167354,
2.94336462,-1.977143168,20.18862915,0.502781652,
2.934131384,-1.978586793,20.11341095,0.502252678,
2.835644722,-2.533663034,20.11341095,0.501655065,
2.911664009,-2.046798468,20.3835659,0.501048519,
3.056931973,-1.199567318,20.15793037,0.500618575,
3.006149769,-1.510669827,20.15793037,0.500256141,
3.039388895,-1.305854678,20.11341095,0.499883173,
3.060625076,-1.179717422,20.05201149,0.499550731,
3.024000406,-1.393555284,19.93225479,0.499206576,
2.913203001,-2.032001019,20.20245361,0.498752388,
2.816255093,-2.572821379,20.05201149,0.498136445,
2.937824726,-1.846675038,20.15793037,0.497545427,
3.059394121,-1.140017509,20.12723351,0.497145977,
3.119409323,-0.799140155,20.12723351,0.496888921,
3.157572985,-0.584580481,20.23314667,0.496705422,
3.18465662,-0.433901459,20.15793037,0.496570554,
3.185580015,-0.433901459,20.05201149,0.496455489,
3.321922541,0.355403841,20.12723351,0.496444991,
3.245903015,-0.10691902,20.00748444,0.496477895,
3.267446995,0.019037798,20.23314667,0.496466258,
3.278526783,0.077865764,19.93225479,0.496479218,
3.269601345,0.018857343,20.08271027,0.496492026,
3.288683176,0.126768768,20.23314667,0.496511335,
3.271140337,0.019037798,19.93225479,0.496530835,
3.290529966,0.126588315,20.12723351,0.496550119,
3.365625858,0.560038567,20.05201149,0.496641042,
3.447800636,1.023444176,20.08271027,0.496852823,
3.29637742,0.126768768,19.99366188,0.497005135,
3.226513624,-0.273117065,20.03818703,0.496985755,
3.167729378,-0.60930264,20.00748444,0.496867739,
3.093248844,-1.033008337,20.08271027,0.496650248,
3.117254972,-0.882148921,20.26384354,0.496394111,
3.259444952,-0.053865574,20.12723351,0.49626893,
3.216049433,-0.317328244,19.96295929,0.496219776,
3.179424524,-0.526474297,20.00748444,0.496106923,
3.275141239,0.028962761,20.05201149,0.496041041,
3.216972589,-0.317147791,19.85701942,0.496002879,
3.216049433,-0.317147791,19.96295929,0.495918882,
3.064318419,-1.199206471,19.93225479,0.495717832,
3.108945131,-0.926179707,20.08271027,0.495436051,
3.081553459,-1.081730962,20.05201149,0.495170159,
3.167113781,-0.580069125,19.90155029,0.494947907,
3.142799854,-0.721364498,19.96295929,0.494775536,
3.117562771,-0.867171288,19.93225479,0.494564955,
3.175115824,-0.530985653,19.93225479,0.49437981,
3.226821423,-0.234319463,20.00748444,0.494278467,
3.28991437,0.126768768,19.93225479,0.494264225,
3.331463337,0.359915197,20.08271027,0.494328672,
3.283758879,0.072813056,20.00748444,0.494385975,
3.292684317,0.121355154,20.3835659,0.494411719,
3.277295828,0.029143216,19.85701942,0.494431649,
3.285297871,0.072632603,19.88772583,0.494445143,
3.295762062,0.131280124,20.20245361,0.494472415,
3.287452221,0.077865764,20.18862915,0.494500111,
3.349621773,0.438232183,19.82631302,0.494568536,
3.495197296,1.271387815,20.12723351,0.494794927,
3.470268011,1.106272459,19.88772583,0.495109778,
3.418254614,0.798598588,19.93225479,0.495362022,
3.281604528,-0.000270769,19.90155029,0.495467738,
3.280373335,-0.000451223,20.08271027,0.495467642,
3.280065775,-0.000451223,19.90155029,0.495467523,
3.280065775,-0.000451223,19.93225479,0.495467403,
3.280373335,-0.000270769,19.79560852,0.495467307,
3.280681133,-0.000270769,19.85701942,0.495467235,
3.280373335,-0.000451223,19.85701942,0.495467139,
3.280373335,-0.000270769,20.08271027,0.495467044,
3.280681133,-0.000451223,19.90155029,0.495466947,
3.280988932,-0.000270769,19.82631302,0.495466851,
3.280681133,-0.000451223,19.72036362,0.495466756,
3.280988932,-0.000631677,20.08271027,0.495466612,
3.28129673,-0.000451223,19.90155029,0.495466469,
3.28129673,-0.000451223,19.81248665,0.495466349,
3.28129673,-0.000451223,19.94608116,0.49546623,
3.281912327,-0.000270769,19.85701942,0.495466134,
3.281912327,-0.000451223,20.08271027,0.495466038,
3.281912327,-0.000451223,20.00748444,0.495465919,
3.282220125,-0.000270769,20.09653473,0.495465823,
3.282220125,-0.000451223,19.93225479,0.495465728,
3.282220125,-0.000270769,19.82631302,0.495465632,
3.282220125,-0.000451223,20.05201149,0.495465536,
3.282220125,-0.000451223,19.85701942,0.495465417,
3.282835484,-0.000270769,20.05201149,0.495465321,
3.282835484,-0.000270769,19.96295929,0.49546525,
3.282527924,-0.000451223,19.90155029,0.495465154,
3.283143282,-0.000451223,19.90155029,0.495465034,
3.283143282,-0.000270769,19.94608116,0.495464939,
3.282835484,-0.000631677,20.05201149,0.495464819,
3.283143282,-0.000451223,20.12723351,0.495464676,
3.283143282,-0.000451223,20.08271027,0.495464556,
3.28345108,-0.000270769,20.00748444,0.49546446,
3.28345108,-0.000451223,19.97678375,0.495464364,
3.217280388,-0.385359377,19.90155029,0.495412774,
3.131412506,-0.87204349,20.08271027,0.495246266,
3.013228416,-1.544775605,19.93225479,0.494925805,
2.950135469,-1.89575839,20.05201149,0.494470203,
2.874116182,-2.314772367,19.97678375,0.493911952,
2.809484243,-2.670627356,20.09653473,0.493251713,
3.01261282,-1.476744533,20.08271027,0.492702503,
2.99076128,-1.603603601,20.05201149,0.492294599,
2.920897245,-1.997714877,20.02131081,0.491817711,
2.991376638,-1.5787009,20.00748444,0.491339495,
3.010766268,-1.461586356,19.87084579,0.490936795,
3.042774439,-1.2717489,20.08271027,0.490571233,
3.034156799,-1.320651889,20.05201149,0.490227508,
3.001225471,-1.505797625,19.94608116,0.489849498,
3.133259058,-0.740853548,20.09653473,0.489549072,
3.070473909,-1.105731368,19.97678375,0.489304218,
3.079091311,-1.052497387,19.97678375,0.489018392,
3.100019693,-0.930871487,19.8401432,0.488753157,
3.264369249,0.014345996,19.94608116,0.488631789,
3.287452221,0.136152372,20.09653473,0.488651718,
3.288683176,0.136332825,19.79560852,0.488687804,
3.197890997,-0.394562513,19.93225479,0.488653608,
3.312381506,0.267883718,20.00748444,0.488636833,
3.432719946,0.949999452,19.85701942,0.488799652,
3.443491936,0.998721957,19.79560852,0.489058132,
3.342850924,0.404306859,19.82631302,0.489244138,
3.331463337,0.336095273,19.90155029,0.489342314,
3.468113661,1.120167494,19.87084579,0.48953539,
3.45980382,1.057369471,19.79560852,0.489824104,
3.403173923,0.721003413,20.15793037,0.490059601,
3.320383549,0.238469735,19.79560852,0.49018681,
3.290222168,0.063248999,19.87084579,0.490226765,
3.278834581,-0.000451223,20.23314667,0.490235164,
3.278834581,-0.000451223,19.79560852,0.490235044,
3.278834581,-0.000631677,19.90155029,0.490234899,
3.278526783,-0.000631677,19.85701942,0.490234732,
3.268678188,-0.058557376,19.94608116,0.490226894,
3.241902113,-0.215010896,19.94608116,0.490190306,
3.240978718,-0.219522253,19.90155029,0.490132693,
3.278834581,-0.000270769,19.85701942,0.490103587,
3.268678188,-0.058557376,20.20245361,0.490095721,
3.27914238,-0.000270769,20.05201149,0.490087929,
3.279757977,-9.03E-05,19.85701942,0.490087882,
3.279757977,-0.000451223,19.93225479,0.490087809,
3.279757977,-0.000451223,19.97678375,0.49008769,
3.280065775,-0.000270769,20.00748444,0.490087594,
3.280373335,-0.000451223,19.90155029,0.490087498,
3.280681133,-0.000451223,20.00748444,0.490087378,
3.272986889,-0.043760158,19.82631302,0.490081516,
3.250211954,-0.175491497,19.82631302,0.49005245,
3.22312808,-0.33122322,19.87084579,0.48998534,
3.169268131,-0.638897061,19.93225479,0.489855592,
3.025846958,-1.457075,19.93225479,0.48957527,
2.987067938,-1.666581988,19.90155029,0.489161634,
2.935670137,-1.949172854,19.87084579,0.488682234,
3.105559587,-0.955052316,20.20245361,0.488297189,
3.180040121,-0.526293874,19.87084579,0.48810102,
3.040004492,-1.3354491,20.08271027,0.487852023,
2.937824726,-1.915066957,20.05201149,0.487421581,
2.931053638,-1.939608693,19.75107193,0.486911131,
3.046467781,-1.262545705,19.90155029,0.486482866,
3.178501368,-0.502113044,19.87084579,0.486246846,
3.199737549,-0.385359377,19.82631302,0.486129183,
3.199737549,-0.390051186,19.8401432,0.486025476,
3.162497282,-0.604791284,19.82631302,0.485892429,
3.069242716,-1.140197992,19.82631302,0.485659073,
3.112946272,-0.881968498,19.94608116,0.485391271,
3.054777384,-1.213642716,19.97678375,0.485113423,
3.067396164,-1.135325789,20.00748444,0.484802336,
3.094787598,-0.974360883,19.90155029,0.48452297,
3.224974632,-0.224214047,19.90155029,0.48436425,
3.227128983,-0.219702706,20.20245361,0.484305395,
3.164651632,-0.584580481,19.94608116,0.48419889,
3.115716219,-0.862479448,20.09653473,0.484005353,
3.112330675,-0.877276659,19.90155029,0.483772673,
3.157265186,-0.618866682,19.90155029,0.483574306,
3.107714176,-0.901457489,20.12723351,0.483372738,
3.159419537,-0.604791284,19.87084579,0.483173274,
3.134490013,-0.745725811,19.82631302,0.482994433,
3.170191526,-0.541091084,19.82631302,0.482823818,
3.196352005,-0.394562513,19.87084579,0.482699913,
3.196352005,-0.394562513,20.05201149,0.482594376,
3.222820282,-0.24388352,19.97678375,0.482508987,
3.223743677,-0.243703067,20.02131081,0.48244442,
3.198814154,-0.390051186,20.06583595,0.482360498,
3.269909143,0.019037798,19.87084579,0.482311366,
3.224051476,-0.249116689,20.17175484,0.482280595,
3.280373335,0.07245215,20.17175484,0.482256967,
3.290837526,0.126768768,20.09653473,0.48228361,
3.333925486,0.370020628,19.8401432,0.482349395,
3.351468563,0.463134825,19.87084579,0.482459733,
3.441337585,0.974541128,20.24697113,0.482650352,
3.382553339,0.623738766,20.12723351,0.48286409,
3.457341671,1.047264099,20.02131081,0.483085393,
3.360085964,0.477029771,19.94608116,0.483289231,
3.385323286,0.619046986,19.94608116,0.483434392,
3.406867266,0.735800683,19.94608116,0.483613832,
3.279450178,-0.000451223,20.05201149,0.483711315,
3.27914238,-0.000451223,19.99061012,0.483711195,
3.278834581,-0.000451223,20.06583595,0.483711075,
3.27914238,-0.000451223,19.91537857,0.483710956,
3.278834581,-0.000451223,19.90155029,0.483710835,
3.27914238,-0.000451223,19.94608116,0.483710715,
3.27914238,-0.000451223,19.8401432,0.483710596,
3.279757977,-0.000451223,20.05201149,0.483710475,
3.279757977,-0.000451223,20.02131081,0.483710354,
3.280373335,-0.000270769,20.02131081,0.483710259,
3.280373335,-0.000270769,20.14105797,0.483710187,
3.280065775,-0.000451223,19.94608116,0.48371009,
3.280373335,-0.000451223,20.09653473,0.483709971,
3.280681133,-0.000270769,20.02131081,0.483709875,
3.280988932,-0.000270769,20.24697113,0.483709803,
3.280988932,-0.000270769,20.09653473,0.483709731,
3.280988932,-0.000451223,20.3221817,0.483709635,
3.28129673,-0.000270769,19.72036362,0.48370954,
3.28129673,-0.000270769,20.24697113,0.483709467,
3.167729378,-0.652611613,20.24697113,0.483623004,
3.10063529,-1.028316617,20.02131081,0.483400412,
3.007380724,-1.554700613,20.02131081,0.483054981,
2.901507616,-2.148935318,20.3221817,0.482564496,
2.827950478,-2.553512812,20.17175484,0.481941277,
2.742390156,-3.021429777,20.06583595,0.481202742,
2.8060987,-2.636521578,20.3221817,0.480452531,
2.856265306,-2.334261417,20.17175484,0.479794299,
3.104328632,-0.901457489,20.06583595,0.479361547,
3.284066677,0.121174701,20.27766609,0.47925822,
3.286221027,0.121174701,20.09653473,0.479290633,
3.474268913,1.188379049,20.14105797,0.479465761,
3.495812893,1.296290398,20.29148865,0.479794792,
3.454879522,1.047264099,20.29148865,0.480105149,
3.394864082,0.691408992,20.21627808,0.480337665,
3.275449038,-0.000451223,20.39738655,0.480429165,
3.275141239,-0.000451223,20.21627808,0.480429044,
3.275756836,-0.000270769,20.09653473,0.480428949,
3.275756836,-0.000270769,20.14105797,0.480428877,
3.276064634,-0.000270769,20.3221817,0.480428805,
3.276064634,-0.000451223,20.21627808,0.480428709,
3.276372433,-0.000451223,20.24697113,0.48042859,
3.276680231,-0.000451223,20.21627808,0.48042847,
3.277295828,-0.000451223,20.06583595,0.48042835,
3.277295828,-0.000451223,20.39738655,0.48042823,
3.277911186,-0.000451223,20.17175484,0.480428111,
3.277911186,-0.000270769,20.14105797,0.480428014,
3.277911186,-0.000451223,20.39738655,0.480427917,
3.264677048,-0.077865943,20.21627808,0.480417546,
3.204969645,-0.419465154,20.06583595,0.480351044,
3.165882826,-0.638897061,20.02131081,0.480210896,
3.112638474,-0.940255105,20.21627808,0.480001773,
2.970140457,-1.749229908,20.17175484,0.479645569,
3.017844915,-1.461586356,20.14105797,0.479216152,
3.133874655,-0.789937019,20.06583595,0.478918002,
3.228052378,-0.249297142,20.06583595,0.478779035,
3.280988932,0.048632234,20.36669731,0.47875246,
3.216972589,-0.321839601,20.39738655,0.478715924,
3.206816196,-0.379945755,20.21627808,0.478622868,
3.24682641,-0.151310682,20.17175484,0.478552518,
3.134797812,-0.794448316,20.39738655,0.478427251,
3.047083139,-1.291057467,20.06583595,0.478148387,
3.023384809,-1.418277502,20.14105797,0.477789615,
2.994146585,-1.574189663,19.87084579,0.477392856,
3.045544386,-1.2717489,20.06583595,0.477015959,
3.005534172,-1.495872617,20.24697113,0.476649463,
3.131412506,-0.769726157,20.39738655,0.476349448,
3.159727335,-0.60930264,20.14105797,0.476165087,
3.219434738,-0.268425256,20.06583595,0.476048809,
3.272371292,0.028962761,20.3221817,0.476016787,
3.273294687,0.028962761,20.36669731,0.476024459,
3.159727335,-0.624099851,19.99061012,0.475944874,
3.162189484,-0.60930264,20.02131081,0.475781542,
3.181271315,-0.496879876,20.21627808,0.475635028,
3.240978718,-0.155822024,20.24697113,0.475548499,
3.261907101,-0.039248809,20.29148865,0.475522412,
3.262522697,-0.039248809,19.99061012,0.475512016,
3.222204685,-0.273117065,20.14105797,0.475470244,
3.242825508,-0.156002477,20.24697113,0.475413353,
3.362548113,0.525932789,19.99061012,0.475462344,
3.300070763,0.160694107,20.24697113,0.475553374,
3.278834581,0.033835016,20.06583595,0.475579139,
3.156033993,-0.667589247,20.14105797,0.475495215,
3.192043304,-0.458082289,20.14105797,0.475344679,
3.191119909,-0.462593645,20.29148865,0.475221555,
3.292376518,0.116843805,20.06583595,0.475175765,
3.413330317,0.804012239,20.21627808,0.475297708,
3.393633127,0.681664467,20.21627808,0.475494452,
3.398249626,0.701514423,20.36669731,0.475677617,
3.277295828,-0.000270769,20.29148865,0.475770476,
3.277295828,-0.000451223,20.14105797,0.475770381,
3.277295828,-0.000451223,20.17175484,0.47577026,
3.277295828,-0.000451223,20.21627808,0.47577014,
3.277603388,-0.000451223,20.29148865,0.47577002,
3.277911186,-0.000451223,20.29148865,0.4757699,
3.278218985,-0.000270769,20.29148865,0.475769805,
3.278218985,-0.000451223,20.3221817,0.475769708,
3.278526783,-0.000270769,20.3221817,0.475769612,
3.278526783,-0.000451223,20.14105797,0.475769516,
3.278834581,-0.000451223,20.17175484,0.475769396,
3.278834581,-0.000270769,19.87084579,0.475769301,
3.278834581,-0.000451223,20.14105797,0.475769205,
3.27914238,-0.000451223,20.09653473,0.475769084,
3.22312808,-0.321839601,20.24697113,0.475726405,
3.27052474,-0.049173772,20.14105797,0.475676794,
3.270832539,-0.049173772,20.21627808,0.475663641,
3.270832539,-0.049173772,20.21627808,0.475650616,
3.271140337,-0.049173772,20.09653473,0.475637576,
3.241286516,-0.219702706,20.09653473,0.475601968,
3.19942975,-0.458082289,20.39738655,0.475511328,
3.218511581,-0.345839977,20.39738655,0.475404867,
3.218203783,-0.345839977,19.87084579,0.475313269,
3.201891899,-0.438773721,20.17175484,0.475209282,
3.117562771,-0.916435182,20.21627808,0.47502976,
3.082169056,-1.111325383,20.06583595,0.474758639,
3.204969645,-0.404667944,20.39738655,0.474557813,
3.275756836,-0.000451223,20.21627808,0.474503636,
3.276680231,-0.000451223,20.39738655,0.474503517,
3.276988029,-0.000451223,20.29148865,0.474503397,
3.165575027,-0.638716638,20.17175484,0.474417921,
3.04246664,-1.335268617,20.29148865,0.474153931,
2.902431011,-2.124754429,20.24697113,0.47369575,
2.818409681,-2.587438107,20.14105797,0.473071702,
2.84241581,-2.431706429,20.36669731,0.472407042,
2.969832897,-1.691123724,20.36669731,0.471861061,
3.077860355,-1.067114234,20.29148865,0.471495806,
3.136644602,-0.730748117,20.09653473,0.471255351,
3.083708048,-1.028316617,20.3221817,0.471022381,
3.084323406,-1.0284971,20.14105797,0.470749732,
3.100943089,-0.930871487,20.33600807,0.470487679,
3.119101524,-0.823862314,20.39738655,0.470255299,
3.201584101,-0.355764925,20.3221817,0.470099092,
3.286836624,0.126768768,20.21627808,0.470068768,
3.287452221,0.121535607,20.21627808,0.470101689,
3.207739592,-0.336817265,20.36669731,0.470073181,
3.208355188,-0.336456358,20.24697113,0.469984025,
3.20804739,-0.336636811,20.39738655,0.469894892,
3.208355188,-0.336636811,20.14105797,0.469804849,
3.208970547,-0.336636811,20.29148865,0.469714836,
3.180347919,-0.487496287,20.36669731,0.46960566,
3.12433362,-0.823681891,20.09653473,0.469432032,
3.164959431,-0.575377345,20.17175484,0.469246304,
3.141261101,-0.716311812,19.91537857,0.469075255,
3.115716219,-0.862840354,20.02131081,0.468865825,
3.114792824,-0.862659931,20.14105797,0.46863709,
3.172038078,-0.530985653,20.21627808,0.468450785,
3.13510561,-0.750237167,20.29148865,0.468280846,
3.155726194,-0.624099851,20.17175484,0.468098854,
3.033233643,-1.340140939,20.21627808,0.467838747,
2.789171457,-2.743170023,20.21627808,0.46729803,
3.402250528,0.862118363,20.29148865,0.467046447,
2.811330795,-2.631288528,20.02131081,0.466809832,
3.149570942,-0.604791284,19.8401432,0.466377007,
3.208662748,-0.287733823,20.3221817,0.466257652,
3.345313072,0.496879697,20.24697113,0.466285347,
3.58044982,1.841802597,20.17175484,0.466595071,
3.564445734,1.710251689,20.06583595,0.467070098,
3.524127722,1.456533551,20.21627808,0.467489526,
3.474268913,1.154453635,20.3221817,0.467835281,
3.420716763,0.838118017,20.29148865,0.468099138,
3.277295828,-0.000451223,20.36669731,0.468210065,
3.276064634,-0.000451223,20.14105797,0.468209946,
3.275756836,-0.000451223,20.24697113,0.468209825,
3.275756836,-0.000451223,20.21627808,0.468209705,
3.275756836,-0.000451223,20.21627808,0.468209586,
3.276064634,-0.000270769,20.24697113,0.46820949,
3.276064634,-0.000451223,20.17175484,0.468209394,
3.276064634,-0.000451223,20.14105797,0.468209274,
3.276372433,-0.000451223,19.94608116,0.468209154,
3.276680231,-0.000451223,20.06583595,0.468209034,
3.276680231,-0.000270769,20.09653473,0.468208938,
3.277295828,-0.000451223,19.99061012,0.468208842,
3.277295828,-0.000451223,20.17175484,0.468208723,
3.277295828,-0.000451223,19.99061012,0.468208602,
3.277911186,-0.000451223,20.06583595,0.468208483,
3.277911186,-0.000451223,20.21627808,0.468208363,
3.278218985,-0.000451223,20.06583595,0.468208242,
3.278218985,-0.000631677,20.02131081,0.468208099,
3.278526783,-0.000270769,20.3221817,0.468207979,
3.278526783,-0.000270769,20.17175484,0.468207907,
3.278834581,-0.000270769,20.09653473,0.468207835,
3.278834581,-0.000270769,20.06583595,0.468207763,
3.278834581,-0.000451223,20.29148865,0.468207666,
3.27914238,-0.000451223,20.14105797,0.468207547,
3.279450178,-0.000451223,20.09653473,0.468207427,
3.279450178,-0.000451223,20.14105797,0.468207308,
3.279450178,-0.000451223,20.39738655,0.468207188,
3.279757977,-0.000270769,20.29148865,0.468207092,
3.197890997,-0.472699046,19.91537857,0.468143842,
3.101558685,-1.023263931,20.09653473,0.467945743,
2.980297089,-1.715304613,20.29148865,0.467583061,
2.962446213,-1.797952414,20.14105797,0.467113217,
2.995069981,-1.59349823,20.29148865,0.466659678,
3.018768311,-1.447150111,20.3221817,0.466253013,
3.108945131,-0.920766056,20.02131081,0.46593945,
2.832259178,-2.514715195,20.14105797,0.465484519,
3.1458776,-0.682025552,20.29148865,0.465061162,
3.029848099,-1.359449506,20.21627808,0.464790829,
3.078475952,-1.071986437,19.99061012,0.464468843,
3.216972589,-0.273117065,20.21627808,0.46428895,
2.919358492,-1.99789536,20.24697113,0.463987471,
3.28345108,0.121174701,20.36669731,0.463738953,
3.279450178,0.082377113,20.24697113,0.463766174,
3.280065775,0.077865764,20.29148865,0.463787395,
3.288683176,0.121174701,20.17175484,0.463813787,
3.297608614,0.165385902,20.24697113,0.463851733,
3.290529966,0.121355154,20.29148865,0.463889799,
3.282835484,0.072632603,20.3221817,0.46391549,
3.340080976,0.399615049,20.3221817,0.46397818,
3.330232382,0.336095273,20.24697113,0.46407657,
3.325615644,0.301809043,20.36669731,0.464161044,
3.322845697,0.282680929,20.39738655,0.464238448,
3.347159624,0.418923616,20.3221817,0.464331449,
3.401327372,0.725695252,20.29148865,0.464484546,
3.277295828,-0.000270769,20.21627808,0.464580614,
3.276680231,-0.000451223,20.29148865,0.464580519,
3.276680231,-0.000451223,20.3221817,0.464580399,
3.276988029,-0.000451223,20.36669731,0.464580279,
3.276988029,-0.000631677,19.99061012,0.464580135,
3.277295828,-0.000451223,20.29148865,0.464579991,
3.277295828,-0.000270769,20.24697113,0.464579895,
3.277911186,-0.000451223,20.14105797,0.464579798,
3.277603388,-0.000451223,20.36669731,0.464579678,
3.278218985,-0.000270769,20.21627808,0.464579613,
3.277911186,0,20.14105797,0.464579613,
3.278218985,-0.000451223,20.06583595,0.464579553,
3.278526783,-0.000270769,20.29148865,0.464579456,
3.278526783,-0.000270769,20.17175484,0.464579384,
3.278834581,-0.000451223,20.21627808,0.464579288,
3.278834581,-0.000451223,20.21627808,0.464579169,
3.278834581,-0.000451223,20.21627808,0.464579048,
3.27914238,-0.000451223,20.29148865,0.464578928,
3.279450178,-0.000451223,20.17175484,0.464578809,
3.279450178,-0.000451223,19.99061012,0.464578688,
3.279757977,-0.000451223,20.24697113,0.464578569,
3.279757977,-0.000451223,20.36669731,0.464578449,
3.280065775,-0.000451223,20.21627808,0.464578328,
3.280373335,-0.000451223,20.17175484,0.464578208,
3.280681133,-0.000270769,20.14105797,0.464578112,
3.280373335,-0.000451223,20.06583595,0.464578016,
3.280373335,-0.000451223,20.29148865,0.464577896,
3.280988932,-0.000270769,20.17175484,0.4645778,
3.280988932,-0.000270769,20.29148865,0.464577728,
3.280988932,-0.000451223,20.39738655,0.464577632,
3.28129673,-0.000270769,20.39738655,0.464577536,
3.121871471,-0.926179707,20.17175484,0.464454855,
3.121563673,-0.911382496,20.14105797,0.464210915,
3.022769451,-1.476744533,20.06583595,0.463894638,
2.963677406,-1.80246377,20.3221817,0.463456115,
2.920281649,-2.036873341,20.39738655,0.462947065,
2.880271435,-2.251433134,20.29148865,0.462379149,
3.159111738,-0.614174902,20.3221817,0.461995932,
3.112946272,-0.896765709,20.21627808,0.461795849,
2.805175543,-2.679830551,20.21627808,0.461322186,
3.04246664,-1.266876578,20.39738655,0.460794392,
3.085862398,-1.023263931,20.24697113,0.460491128,
3.186195612,-0.443465531,20.21627808,0.460296876,
3.278834581,0.082557566,19.99061012,0.460248613,
3.296069622,0.170258164,20.21627808,0.460282091,
3.297300816,0.170077711,20.29148865,0.460327221,
3.290222168,0.121355154,20.06583595,0.460366193,
3.297608614,0.16087456,20.14105797,0.460403613,
3.461650372,1.106272459,19.99061012,0.460571427,
3.393633127,0.691408992,20.14105797,0.460811836,
3.245287657,-0.175311044,20.02131081,0.460880862,
3.197583199,-0.443285078,20.06583595,0.460798945,
3.19512105,-0.453210026,20.14105797,0.460679046,
3.17173028,-0.584580481,20.14105797,0.460541622,
3.071704865,-1.159326077,20.29148865,0.460310691,
2.934746981,-1.939608693,19.87084579,0.45990033,
2.894736767,-2.148754835,20.06583595,0.459358927,
2.920897245,-1.978586793,20.24697113,0.458811658,
3.170807123,-0.521782517,19.99061012,0.458477283,
3.254212856,-0.053865574,19.88467789,0.458400959,
3.233284473,-0.185596913,19.99061012,0.458369247,
3.361932755,0.555346787,20.17175484,0.458418695,
3.447492838,1.032466888,20.06583595,0.458628958,
3.394248486,0.706206203,20.21627808,0.458859231,
3.342235327,0.399615049,20.39738655,0.459007117,
3.240978718,-0.190108269,20.36669731,0.459035135,
2.976911545,-1.710612774,20.06583595,0.458783414,
2.90489316,-2.100393057,20.21627808,0.458273764,
2.917511702,-2.008000851,20.14105797,0.457729726,
2.911664009,-2.027309418,20.14105797,0.45719531,
3.005534172,-1.471691847,20.21627808,0.456727398,
3.116639376,-0.828554153,19.95991135,0.456422791,
3.137875557,-0.71143955,20.21627808,0.456218848,
3.172653675,-0.511677086,20.21627808,0.456055271,
3.274833441,0.072632603,20.06583595,0.455997132,
3.226513624,-0.215010896,20.21627808,0.455978252,
3.164343834,-0.575377345,20.21627808,0.455872547,
3.176039219,-0.506985307,20.14105797,0.455727797,
3.226205826,-0.219522253,20.21627808,0.455631584,
3.227744579,-0.214830443,20.21627808,0.455573498,
3.202815294,-0.360276282,20.36669731,0.455497341,
3.095095396,-0.979954958,20.06583595,0.455319848,
3.090478897,-0.999263525,20.14105797,0.45505776,
3.170499325,-0.531166136,20.21627808,0.454853092,
